1636,10/11/2019 10:26,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.4352,1.8768,0.6208,6.5427,0.4275,0.621,0.0701,0.3914,0.0458,0.1958,0.0423,0.7423,0.0276,30.4048,0.162,0.0127,0.0113,< LOD,0.012,< LOD,0.0073,0.0256,0.0114,0.7768,0.0379,< LOD,0.0043,< LOD,0.0019,< LOD,0.0015,< LOD,0.0013,< LOD,0.0012,< LOD,0.0014,< LOD,0.0004,0.001,0.001,0.0147,0.0025,0.0026,0.0015,< LOD,0.0022,< LOD,0.0037,< LOD,0.0027,< LOD,0.0025,< LOD,0.0036,< LOD,0.0042,< LOD,0.0079,< LOD,0.0102,< LOD,0.0048,< LOD,0.0095,< LOD,0.0534,< LOD,0.068,< LOD,0.0444,< LOD,0.0037,< LOD,0.0104,< LOD,0.0022,< LOD,0.0018,< LOD,0.0013,< LOD,0.0033,0,0,< LOD,0.0019,< LOD,0.0025,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,,,
1637,10/11/2019 10:27,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,2.8562,2.4683,1.5697,0.6177,7.7585,0.4547,0.1147,0.0566,0.1272,0.0402,0.0841,0.0408,0.7556,0.0284,27.594,0.1508,0.017,0.0113,< LOD,0.015,< LOD,0.0069,0.0106,0.01,0.5623,0.0315,< LOD,0.0039,< LOD,0.0017,< LOD,0.0015,< LOD,0.0014,< LOD,0.0014,< LOD,0.0012,< LOD,0.0004,0.0017,0.0012,0.0114,0.0022,0.0011,0.0011,0.0026,0.0021,< LOD,0.0037,< LOD,0.0026,< LOD,0.0022,< LOD,0.0032,< LOD,0.0046,< LOD,0.0089,< LOD,0.0099,< LOD,0.0053,< LOD,0.013,< LOD,0.0603,< LOD,0.0761,< LOD,0.051,< LOD,0.0036,< LOD,0.0113,< LOD,0.0011,< LOD,0.0019,< LOD,0.0021,< LOD,0,< LOD,0.0016,< LOD,0.0019,Passed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1638,10/11/2019 10:28,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.0428,2.6153,0.615,15.8787,0.6004,0.0429,0.035,0.6027,0.0438,< LOD,0.0343,1.7981,0.0415,9.0594,0.0807,0.1925,0.0137,< LOD,0.019,< LOD,0.0065,0.011,0.0071,1.6387,0.0452,< LOD,0.0064,< LOD,0.0016,< LOD,0.0013,0.0018,0.0011,< LOD,0.0013,< LOD,0.0012,< LOD,0.0003,0.0057,0.0016,0.0176,0.003,0.0018,0.0017,0.0098,0.0034,< LOD,0.0046,< LOD,0.0032,< LOD,0.0029,< LOD,0.0038,< LOD,0.0034,< LOD,0.0027,< LOD,0.0063,< LOD,0.0106,< LOD,0.0041,< LOD,0.0202,< LOD,0.0414,< LOD,0.0498,< LOD,0.0382,< LOD,0.0053,< LOD,0.0095,< LOD,0.0033,< LOD,0.0017,< LOD,0.0019,< LOD,0.0025,< LOD,0.0032,< LOD,0.0023,< LOD,0.0036,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check
1639,10/11/2019 10:29,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.1425,1.2594,0.5465,5.4206,0.3768,0.1636,0.0522,0.5206,0.0463,0.1102,0.0393,0.5911,0.0246,25.01,0.1416,0.0241,0.0106,< LOD,0.015,< LOD,0.0054,0.0293,0.011,0.7518,0.0358,< LOD,0.0047,< LOD,0.0017,< LOD,0.0014,< LOD,0.0011,< LOD,0.0011,< LOD,0.0013,< LOD,0.0005,0.0015,0.001,0.0124,0.0024,< LOD,0.0012,< LOD,0.0023,< LOD,0.0036,< LOD,0.0026,< LOD,0.0027,< LOD,0.0036,< LOD,0.0044,< LOD,0.0037,< LOD,0.0075,< LOD,0.0108,< LOD,0.0047,< LOD,0.0132,< LOD,0.0495,< LOD,0.0656,< LOD,0.0512,< LOD,0.0054,< LOD,0.0095,< LOD,0.0031,< LOD,0.003,< LOD,0.0015,< LOD,0.0013,< LOD,0.0023,< LOD,0.0006,< LOD,0.0018,< LOD,0.0024,Passed
1640,10/11/2019 10:29,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,2.4151,1.9187,2.5442,0.5951,14.5951,0.575,0.0396,0.034,1.1864,0.0557,0.1536,0.0389,1.7046,0.0402,8.5524,0.078,0.1706,0.0132,< LOD,0.017,< LOD,0.0074,< LOD,0.0068,1.2478,0.0394,< LOD,0.0056,< LOD,0.0015,< LOD,0.001,< LOD,0.0009,< LOD,0.001,< LOD,0.0008,< LOD,0.0005,0.0051,0.0013,0.0233,0.0035,0.0021,0.0019,0.0075,0.0037,< LOD,0.0047,< LOD,0.0034,< LOD,0.0031,< LOD,0.0042,< LOD,0.003,< LOD,0.0024,< LOD,0.0053,< LOD,0.0114,< LOD,0.0032,< LOD,0.0169,< LOD,0.0336,< LOD,0.0406,< LOD,0.0539,< LOD,0.0059,< LOD,0.0079,< LOD,0.003,< LOD,0.0038,< LOD,0.0018,< LOD,0.0018,< LOD,0.0017,< LOD,0.0027,< LOD,0.0026,< LOD,0.0044,Passed
1641,10/11/2019 10:30,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,1.9031,0.8557,0.5105,10.3714,0.4897,0.0583,0.0345,2.0413,0.0702,0.6728,0.0498,1.3087,0.0355,8.8958,0.0798,0.1064,0.0126,< LOD,0.0152,< LOD,0.0063,< LOD,0.0061,0.9992,0.0358,< LOD,0.005,< LOD,0.0012,< LOD,0.0008,< LOD,0.0006,< LOD,0.0008,< LOD,0.0007,< LOD,0.0005,0.0038,0.001,0.0358,0.0043,< LOD,0.0018,< LOD,0.0036,< LOD,0.0054,< LOD,0.004,< LOD,0.0036,< LOD,0.005,< LOD,0.0025,< LOD,0.0021,< LOD,0.0046,< LOD,0.0134,< LOD,0.0026,< LOD,0.0138,< LOD,0.0252,< LOD,0.0329,< LOD,0.0665,< LOD,0.0063,< LOD,0.0067,< LOD,0.0021,< LOD,0.0048,< LOD,0.0023,0.001,0.0009,< LOD,0.0014,< LOD,0.0022,< LOD,0.0025,< LOD,0.0066,Passed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1642,10/11/2019 10:32,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.2493,0.5315,0.5252,1.9541,0.264,0.1406,0.0548,0.6671,0.0514,0.1597,0.0412,0.2243,0.017,29.3557,0.157,< LOD,0.0097,< LOD,0.0101,< LOD,0.0056,0.0869,0.0168,0.7738,0.0378,< LOD,0.0047,< LOD,0.0022,< LOD,0.0014,< LOD,0.0011,< LOD,0.001,< LOD,0.0012,< LOD,0.0004,0.001,0.0008,0.0173,0.0028,< LOD,0.0012,< LOD,0.0021,< LOD,0.0036,< LOD,0.0027,< LOD,0.0023,< LOD,0.0033,< LOD,0.0041,< LOD,0.0078,< LOD,0.0098,< LOD,0.0047,< LOD,0.0102,< LOD,0.0527,< LOD,0.0698,< LOD,0.0359,< LOD,0.0041,< LOD,0.0098,< LOD,0.0025,< LOD,0.003,< LOD,0.0013,< LOD,0.0014,0.0038,0.003,0,0,< LOD,0.0012,< LOD,0.0019,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check
1643,10/11/2019 10:33,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,1.7463,1.0975,0.5106,10.759,0.4949,0.0722,0.0347,1.3376,0.0583,0.229,0.0406,1.4083,0.0363,9.0394,0.08,0.1131,0.012,< LOD,0.0154,< LOD,0.0054,< LOD,0.006,0.9349,0.0345,< LOD,0.005,< LOD,0.0014,< LOD,0.0009,0.0011,0.0007,< LOD,0.0009,< LOD,0.0007,< LOD,0.0004,0.0034,0.0011,0.0334,0.0041,< LOD,0.0018,< LOD,0.0035,< LOD,0.0049,< LOD,0.0035,< LOD,0.0032,< LOD,0.0044,< LOD,0.0028,< LOD,0.0022,< LOD,0.005,< LOD,0.0118,< LOD,0.0031,< LOD,0.0157,< LOD,0.0317,< LOD,0.0376,< LOD,0.0269,< LOD,0.0047,< LOD,0.0076,< LOD,0.0023,0.0044,0.0043,< LOD,0.0017,< LOD,0.0012,< LOD,0.0015,< LOD,0.002,< LOD,0.002,< LOD,0.0051,Passed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1644,10/11/2019 10:33,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.2818,1.0679,0.555,3.6869,0.3278,0.1666,0.0561,0.2622,0.0416,0.1071,0.0398,0.3712,0.0203,29.5303,0.1573,< LOD,0.0101,< LOD,0.0107,< LOD,0.006,0.0512,0.0142,0.3551,0.026,< LOD,0.0035,< LOD,0.0021,< LOD,0.0015,< LOD,0.0013,< LOD,0.0012,< LOD,0.001,< LOD,0.0004,0.001,0.0009,0.016,0.0027,< LOD,0.0013,< LOD,0.0021,< LOD,0.0033,< LOD,0.0027,< LOD,0.0024,< LOD,0.0034,< LOD,0.0048,< LOD,0.0045,< LOD,0.0084,< LOD,0.0103,< LOD,0.005,< LOD,0.0105,< LOD,0.054,< LOD,0.0734,< LOD,0.0367,< LOD,0.0035,< LOD,0.0107,< LOD,0.0015,< LOD,0.0013,< LOD,0.0024,0,0,< LOD,0.0009,< LOD,0.0023,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,,,
1645,10/11/2019 10:34,Supervisor,LST12,Q,Q,Q,GeoExploration,,21,,0,,0,,0,< LOD,2.2487,2.4306,0.733,15.0538,0.725,< LOD,0.0369,0.7947,0.0589,< LOD,0.0444,1.6977,0.0503,5.192,0.0761,0.1663,0.0159,< LOD,0.015,< LOD,0.0065,< LOD,0.006,1.4692,0.041,< LOD,0.0061,< LOD,0.0018,0.0013,0.0011,0.0018,0.0009,< LOD,0.0012,< LOD,0.0012,< LOD,0.0003,0.0065,0.0017,0.0148,0.0029,< LOD,0.0017,0.0057,0.0035,< LOD,0.0043,< LOD,0.003,< LOD,0.003,< LOD,0.0037,< LOD,0.0025,< LOD,0.0059,< LOD,0.0104,< LOD,0.0035,< LOD,0.0213,< LOD,0.0357,< LOD,0.0438,< LOD,0.0567,< LOD,0.0064,< LOD,0.0091,< LOD,0.0009,< LOD,0.0014,< LOD,0.0019,< LOD,0.0049,< LOD,0.0027,< LOD,0.0053,Passed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1646,10/11/2019 10:35,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,2.3932,1.8675,4.119,0.6676,20.2877,0.6772,0.0379,0.0321,1.0444,0.053,0.123,0.0381,2.2332,0.0467,6.7466,0.0697,0.2243,0.0141,< LOD,0.019,< LOD,0.0074,0.0099,0.0076,1.8826,0.0473,< LOD,0.0068,< LOD,0.0014,< LOD,0.0009,0.0013,0.0009,< LOD,0.001,< LOD,0.0009,< LOD,0.0003,0.0063,0.0015,0.0176,0.003,< LOD,0.0018,0.0116,0.0037,< LOD,0.0045,< LOD,0.0034,< LOD,0.0033,< LOD,0.0041,< LOD,0.003,< LOD,0.0023,< LOD,0.0053,< LOD,0.0118,< LOD,0.0034,< LOD,0.0192,< LOD,0.0351,< LOD,0.0395,< LOD,0.0502,< LOD,0.0052,< LOD,0.0076,< LOD,0.0036,< LOD,0.0011,< LOD,0.0012,0.002,0.0017,< LOD,0.0029,< LOD,0.0024,< LOD,0.0046,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1647,10/11/2019 10:37,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,21,,0,,0,,0,< LOD,2.0354,1.8184,0.5708,11.5092,0.5162,0.0717,0.037,0.6999,0.0462,0.0545,0.037,1.4911,0.0377,10.7563,0.088,0.1612,0.0133,< LOD,0.0167,< LOD,0.0064,0.0107,0.007,1.5743,0.0452,< LOD,0.0062,< LOD,0.0014,< LOD,0.001,0.0016,0.001,< LOD,0.0011,< LOD,0.001,< LOD,0.0003,0.0057,0.0016,0.0169,0.003,0.0023,0.0017,0.0095,0.0034,< LOD,0.0042,< LOD,0.0032,< LOD,0.003,< LOD,0.0034,< LOD,0.0028,< LOD,0.0062,< LOD,0.0113,< LOD,0.0038,< LOD,0.0197,< LOD,0.0399,< LOD,0.0486,< LOD,0.0619,< LOD,0.0041,< LOD,0.0092,< LOD,0.0023,< LOD,0.0014,< LOD,0.0015,< LOD,0.0026,< LOD,0.0032,< LOD,0.0026,< LOD,0.005,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
